asin,product_name,category,category_encoded,marketplace_region,region_encoded,price,cost,sourcing_cost,monthly_sales,monthly_revenue,monthly_profit,margin_pct,rating,num_reviews,competition,listing_score,fulfillment_type,is_winner,is_profitable,product_url,image_url
B0BPJBTB3F,Khaitan ORFin Fan heater for Home and kitchen-K0 2215,Home & Kitchen,1,UAE,4,57.48,16.59,16.59,15,862.2,165.45,19.2,2.0,2,2,5,Amazon FBA,0,0,https://www.amazon.in/Khaitan-ORFin-heater-Home-kitchen-K0/dp/B0BPJBTB3F/ref=sr_1_326?qid=1672923609&s=kitchen&sr=1-326,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31B8Pd1SmLL._SX300_SY300_QL70_FMwebp_.jpg
B08MXJYB2V,USHA RapidMix 500-Watt Copper Motor Mixer Grinder with 3 Jars and 5 Years Warranty(Sea ...,Home & Kitchen,1,IN,0,2449.0,767.54,767.54,127,311023.0,83615.53,26.9,4.0,5206,1,8,Amazon FBA,1,1,https://www.amazon.in/USHA-RapidMix-500-Watt-Copper-Grinder/dp/B08MXJYB2V/ref=sr_1_331?qid=1672923609&s=kitchen&sr=1-331,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41-76LhAc4S._SX300_SY300_QL70_FMwebp_.jpg
B081B1JL35,CSI INTERNATIONAL® Instant Water Geyser; Water Heater; Portable Water Heater; Geyser Ma...,Home & Kitchen,1,US,1,12.64,4.44,4.44,28,353.92,-31.08,-8.8,3.7,638,4,8,Amazon FBA,0,0,https://www.amazon.in/CSI-INTERNATIONAL%C2%AE-Instant-portable-Plastic/dp/B081B1JL35/ref=sr_1_332?qid=1672923609&s=kitchen&sr=1-332,https://m.media-amazon.com/images/I/41NJizePolL._SX300_SY300_QL70_FMwebp_.jpg
B09VL9KFDB,Havells Gatik Neo 400mm Pedestal Fan (Aqua Blue),Home & Kitchen,1,EU,2,26.66,8.11,8.11,23,613.18,51.98,8.5,3.8,397,3,7,Amazon FBA,0,0,https://www.amazon.in/Havells-Gatik-400mm-Pedestal-White/dp/B09VL9KFDB/ref=sr_1_333?qid=1672923609&s=kitchen&sr=1-333,https://m.media-amazon.com/images/I/31jWfV8N6+L._SY300_SX300_.jpg
B0B1MDZV9C,INALSA Upright Vacuum Cleaner; 2-in-1;Handheld & Stick for Home & Office Use;800W- with...,Home & Kitchen,1,UK,3,21.77,6.87,6.87,26,566.02,18.98,3.4,3.9,326,3,7,Amazon FBA,0,0,https://www.amazon.in/Dura-Clean-Plus-Filtration-Accessories/dp/B0B1MDZV9C/ref=sr_1_334?qid=1672923609&s=kitchen&sr=1-334,https://m.media-amazon.com/images/I/31RLcOp57gL._SX300_SY300_QL70_FMwebp_.jpg
B08TT63N58,ROYAL STEP - AMAZON'S BRAND - Portable Electric USB Juice Maker Juicer Bottle Blender G...,Home & Kitchen,1,UAE,4,22.08,5.22,5.22,61,1346.88,372.1,27.6,3.1,3527,4,5,Amazon FBA,0,0,https://www.amazon.in/ROYAL-STEP-Portable-Electric-Rechargeable/dp/B08TT63N58/ref=sr_1_337?qid=1672923609&s=kitchen&sr=1-337,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/51ngprQwafL._SY300_SX300_QL70_FMwebp_.jpg
B08YK7BBD2,Nirdambhay Mini Bag Sealer; 2 in 1 Heat Sealer and Cutter Handheld Sealing Machine Port...,Home & Kitchen,1,IN,0,429.0,150.44,150.44,25,10725.0,639.5,6.0,3.0,617,3,6,Amazon FBA,0,0,https://www.amazon.in/Nirdambhay-Handheld-Portable-Resealer-Including/dp/B08YK7BBD2/ref=sr_1_338?qid=1672923609&s=kitchen&sr=1-338,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/21rLuqop7cL._SY300_SX300_QL70_FMwebp_.jpg
B07YQ5SN4H,Cello Non-Stick Aluminium Sandwich Gas Toaster(Black),Home & Kitchen,1,US,1,4.99,1.34,1.34,29,144.71,24.94,17.2,4.0,314,1,8,Amazon FBA,0,0,https://www.amazon.in/Cello-Non-Stick-Aluminium-Sandwich-Toaster/dp/B07YQ5SN4H/ref=sr_1_339?qid=1672923609&s=kitchen&sr=1-339,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/318oSoMwjsL._SX300_SY300_QL70_FMwebp_.jpg
B0B7FJNSZR,Proven® Copper + Mineral RO+UV+UF 10 to 12 Liter RO + UV + TDS ADJUSTER Water Purifier ...,Home & Kitchen,1,EU,2,59.94,19.24,19.24,30,1798.2,282.9,15.7,4.4,535,2,9,Amazon FBA,0,0,https://www.amazon.in/Proven%C2%AE-Copper-ADJUSTER-Purifier-Technology/dp/B0B7FJNSZR/ref=sr_1_340?qid=1672923609&s=kitchen&sr=1-340,https://m.media-amazon.com/images/I/41EzVyKoA0L._SY445_SX342_QL70_FMwebp_.jpg
B01N6IJG0F,Morphy Richards Daisy 1000W Dry Iron with American Heritage Non-Stick Coated Soleplate;...,Home & Kitchen,1,UK,3,5.32,1.2,1.2,229,1218.28,160.3,13.2,4.1,17325,4,8,Amazon FBA,0,0,https://www.amazon.in/Morphy-Richards-Daisy-1000-Watt-White/dp/B01N6IJG0F/ref=sr_1_341?qid=1672923609&s=kitchen&sr=1-341,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31+mSNSzKXL._SY300_SX300_.jpg
B0B84QN4CN,Wipro Vesta 1200 Watt GD201 Lightweight Automatic Dry Iron| Quick Heat Up| Stylish & Sl...,Home & Kitchen,1,UAE,4,29.2,6.05,6.05,15,438.0,165.6,37.8,3.6,91,4,7,Amazon FBA,0,0,https://www.amazon.in/Lightweight-Automatic-bacterial-Weilburger-Soleplate/dp/B0B84QN4CN/ref=sr_1_342?qid=1672923609&s=kitchen&sr=1-342,https://m.media-amazon.com/images/I/314V87LweLL._SX300_SY300_QL70_FMwebp_.jpg
B0B8ZM9RVV,Zuvexa Egg Boiler Poacher Automatic Off Steaming; Cooking; Boiling Double Layer 14 Egg ...,Home & Kitchen,1,IN,0,419.0,139.67,139.67,22,9218.0,849.2,9.2,4.4,227,4,9,Amazon FBA,0,0,https://www.amazon.in/Zuvexa-Poacher-Automatic-Steaming-Multicolor/dp/B0B8ZM9RVV/ref=sr_1_340?qid=1672923610&s=kitchen&sr=1-340,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31RZz5dsEVL._SX300_SY300_QL70_FMwebp_.jpg
B01892MIPA,AO Smith HSE-VAS-X-015 Storage 15 Litre Vertical Water Heater (Geyser) White 4 Star,Home & Kitchen,1,US,1,88.54,25.82,25.82,206,18239.24,6305.66,34.6,4.2,11957,4,8,Amazon FBA,1,1,https://www.amazon.in/AO-Smith-HSE-VAS-15-Litre-Storage/dp/B01892MIPA/ref=sr_1_341?qid=1672923610&s=kitchen&sr=1-341,https://m.media-amazon.com/images/I/316y4IIKD6L._SX300_SY300_QL70_FMwebp_.jpg
B08ZHYNTM1,Havells Festiva 1200mm Dust Resistant Ceiling Fan (Gold Mist),Home & Kitchen,1,EU,2,32.21,11.82,11.82,137,4412.77,116.45,2.6,4.3,7140,1,8,Amazon FBA,0,0,https://www.amazon.in/Havells-Festiva-1200mm-Resistant-Ceiling/dp/B08ZHYNTM1/ref=sr_1_342?qid=1672923610&s=kitchen&sr=1-342,https://m.media-amazon.com/images/I/21954ou6hSL._SX300_SY300_QL70_FMwebp_.jpg
B09SDDQQKP,INALSA Vaccum Cleaner Handheld 800W High Powerful Motor- Dura Clean with HEPA Filtratio...,Home & Kitchen,1,UK,3,17.13,6.04,6.04,35,599.55,-14.0,-2.3,3.8,687,3,8,Amazon FBA,0,0,https://www.amazon.in/Handheld-Powerful-Filtration-Lightweight-Accessories/dp/B09SDDQQKP/ref=sr_1_343?qid=1672923610&s=kitchen&sr=1-343,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41MrcJcvi3L._SX300_SY300_QL70_FMwebp_.jpg
B0B5RP43VN,iBELL SM1515NEW Sandwich Maker with Floating Hinges; 1000Watt; Panini / Grill / Toast (...,Home & Kitchen,1,UAE,4,65.22,19.0,19.0,51,3326.22,762.96,22.9,4.1,1045,3,8,Amazon FBA,0,0,https://www.amazon.in/SM1515NEW-Sandwich-Floating-Hinges-1000Watt/dp/B0B5RP43VN/ref=sr_1_345?qid=1672923610&s=kitchen&sr=1-345,https://m.media-amazon.com/images/I/51SvK5l5JRL._SX300_SY300_QL70_FMwebp_.jpg
B096NTB9XT,Aquaguard Aura RO+UV+UF+Taste Adjuster(MTDS) with Active Copper & Zinc 7L water purifie...,Home & Kitchen,1,IN,0,15999.0,4754.39,4754.39,203,3247797.0,956635.47,29.5,4.0,11206,3,8,Amazon FBA,1,1,https://www.amazon.in/Eureka-Forbes-Aquaguard-boiling-Technology/dp/B096NTB9XT/ref=sr_1_346?qid=1672923610&s=kitchen&sr=1-346,https://m.media-amazon.com/images/I/31TnmukIucL._SX300_SY300_QL70_FMwebp_.jpg
B078JF6X9B,Havells Instanio 3-Litre 4.5KW Instant Water Heater (Geyser); White Blue,Home & Kitchen,1,US,1,43.92,14.11,14.11,40,1756.8,447.6,25.5,4.2,561,3,8,Amazon FBA,0,0,https://www.amazon.in/Havells-Instanio-3-Litre-Instant-Geyser/dp/B078JF6X9B/ref=sr_1_347?qid=1672923610&s=kitchen&sr=1-347,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31991seDfcL._SY300_SX300_QL70_FMwebp_.jpg
B08CGW4GYR,Milk Frother; Immersion Blender Cordlesss Foam Maker USB Rechargeable Small Mixer Handh...,Home & Kitchen,1,EU,2,4.99,1.07,1.07,67,334.33,36.18,10.8,3.6,1988,1,7,Amazon FBA,0,0,https://www.amazon.in/Rechargeable-whisks%EF%BC%8C3-Speed-Adjustable-Cappuccino-Bulletproof/dp/B08CGW4GYR/ref=sr_1_348?qid=1672923610&s=kitchen&sr=1-348,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41875hbgKyL._SY300_SX300_QL70_FMwebp_.jpg
B00A328ENA,Panasonic SR-WA22H (E) Automatic Rice Cooker; Apple Green; 2.2 Liters,Home & Kitchen,1,UK,3,28.34,10.08,10.08,106,3004.04,91.16,3.0,4.2,3740,4,8,Amazon FBA,0,0,https://www.amazon.in/Panasonic-SR-WA22H-5-4-Litre-Automatic-Cooker/dp/B00A328ENA/ref=sr_1_349?qid=1672923610&s=kitchen&sr=1-349,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/419H62Is66L._SX300_SY300_QL70_FMwebp_.jpg
B0763K5HLQ,InstaCuppa Milk Frother for Coffee - Handheld Battery-Operated Electric Milk and Coffee...,Home & Kitchen,1,UAE,4,48.63,15.61,15.61,135,6565.05,602.1,9.2,4.1,4401,3,8,Amazon FBA,0,0,https://www.amazon.in/InstaCuppa-Handheld-Operated-Electric-Stainless/dp/B0763K5HLQ/ref=sr_1_350?qid=1672923610&s=kitchen&sr=1-350,https://m.media-amazon.com/images/I/41Lfns2oFNL._SX300_SY300_QL70_FMwebp_.jpg
B09PDZNSBG,Goodscity Garment Steamer for Clothes; Steam Iron Press - Vertical & Horizontal Steamin...,Home & Kitchen,1,IN,0,2575.0,743.86,743.86,36,92700.0,25429.68,27.4,4.2,611,2,8,Amazon FBA,0,0,https://www.amazon.in/Goodscity-Garment-Steamer-Clothes-Steam/dp/B09PDZNSBG/ref=sr_1_351?qid=1672923610&s=kitchen&sr=1-351,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/21df9THeM-L._SX300_SY300_QL70_FMwebp_.jpg
B085LPT5F4,Solidaire 550-Watt Mixer Grinder with 3 Jars (Black) (SLD-550-B),Home & Kitchen,1,US,1,19.87,6.39,6.39,67,1331.29,135.34,10.2,3.9,2162,2,7,Amazon FBA,0,0,https://www.amazon.in/Solidaire-550-Watt-Mixer-Grinder-SLD-550-B/dp/B085LPT5F4/ref=sr_1_356?qid=1672923610&s=kitchen&sr=1-356,https://m.media-amazon.com/images/I/41SWYTwG5-L._SX300_SY300_QL70_FMwebp_.jpg
B0B9RZ4G4W,Amazon Basics 300 W Hand Blender with Stainless Steel Stem for Hot/Cold Blending and In...,Home & Kitchen,1,EU,2,8.88,2.11,2.11,15,133.2,33.15,24.9,4.0,97,3,8,Amazon FBA,0,0,https://www.amazon.in/Amazon-Blender-Stainless-Blending-ISI-Marked/dp/B0B9RZ4G4W/ref=sr_1_357?qid=1672923610&s=kitchen&sr=1-357,https://m.media-amazon.com/images/I/31YvxM2eDDL._SX300_SY300_QL70_FMwebp_.jpg
B0085W2MUQ,Orpat HHB-100E 250-Watt Hand Blender (White),Home & Kitchen,1,UK,3,7.29,1.86,1.86,155,1129.95,209.25,18.5,4.2,6055,2,8,Amazon FBA,1,1,https://www.amazon.in/Orpat-HHB-100E-250-Watt-Blender-White/dp/B0085W2MUQ/ref=sr_1_358?qid=1672923610&s=kitchen&sr=1-358,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31l0oxTSJuL._SX300_SY300_QL70_FMwebp_.jpg
B09474JWN6,HealthSense Rechargeable Lint Remover for Clothes | Fuzz and Fur Remover | Electric Fab...,Home & Kitchen,1,UAE,4,44.2,13.9,13.9,27,1193.4,86.94,7.3,4.2,386,1,8,Amazon FBA,0,0,https://www.amazon.in/HealthSense-New-Feel-Rechargeable-Electric-Sweaters/dp/B09474JWN6/ref=sr_1_361?qid=1672923610&s=kitchen&sr=1-361,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41lGZWRZqOS._SX300_SY300_QL70_FMwebp_.jpg
B09G2VTHQM,AGARO Classic Portable Yogurt Maker; 1.2L Capacity; Electric; Automatic; Grey and White...,Home & Kitchen,1,IN,0,587.0,214.77,214.77,32,18784.0,2064.64,11.0,4.1,557,3,8,Amazon FBA,0,0,https://www.amazon.in/AGARO-Portable-Capacity-Automatic-33603/dp/B09G2VTHQM/ref=sr_1_362?qid=1672923610&s=kitchen&sr=1-362,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/310umqMFDRL._SX300_SY300_QL70_FMwebp_.jpg
B07R679HTT,AGARO Imperial 240-Watt Slow Juicer with Cold Press Technology,Home & Kitchen,1,US,1,151.92,52.49,52.49,100,15192.0,4719.0,31.1,4.4,2288,2,9,Amazon FBA,1,1,https://www.amazon.in/AGARO-Imperial-Slow-Juicer-Watts/dp/B07R679HTT/ref=sr_1_363?qid=1672923610&s=kitchen&sr=1-363,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41e5RU3gPHL._SX300_SY300_QL70_FMwebp_.jpg
B00B7GKXMG,Wipro Smartlife Super Deluxe Dry Iron- 1000W,Home & Kitchen,1,EU,2,7.77,1.41,1.41,49,380.73,106.82,28.1,4.1,1106,3,7,Amazon FBA,0,0,https://www.amazon.in/Wipro-Smartlife-Super-Deluxe-Iron/dp/B00B7GKXMG/ref=sr_1_364?qid=1672923610&s=kitchen&sr=1-364,https://m.media-amazon.com/images/I/319pDZDL+sL._SY300_SX300_.jpg
B07H3N8RJH,AmazonBasics Cylinder Bagless Vacuum Cleaner with Power Suction; Low Sound; High Energy...,Home & Kitchen,1,UK,3,36.18,12.99,12.99,219,7923.42,731.46,9.2,4.2,11935,4,8,Amazon FBA,0,0,https://www.amazon.in/AmazonBasics-VCS35B15K-C-1-5-Litre-Bagless-Cylinder/dp/B07H3N8RJH/ref=sr_1_365?qid=1672923610&s=kitchen&sr=1-365,https://m.media-amazon.com/images/I/41bdE73aspL._SX300_SY300_QL70_FMwebp_.jpg
B07K2HVKLL,Crompton IHL 251 1500-Watt Immersion Water Heater with Copper Heating Element and IP 68...,Home & Kitchen,1,UAE,4,28.32,7.2,7.2,114,3228.48,974.7,30.2,4.1,5059,4,8,Amazon FBA,1,1,https://www.amazon.in/Crompton-IHL251-1500-Watt-Immersion-Heater/dp/B07K2HVKLL/ref=sr_1_366?qid=1672923610&s=kitchen&sr=1-366,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31pzC6I+bEL._SY300_SX300_.jpg
B09MQ9PDHR,SaiEllin Room Heater For Home 2000 Watts Room Heater For Bedroom | ISI Approved With 1 ...,Home & Kitchen,1,IN,0,979.0,330.04,330.04,16,15664.0,2890.08,18.5,3.9,157,2,7,Amazon FBA,0,0,https://www.amazon.in/SaiEllin-Heater-Portable-Bedroom-Compact/dp/B09MQ9PDHR/ref=sr_1_364?qid=1672923611&s=kitchen&sr=1-364,https://m.media-amazon.com/images/I/41VYlxCZqLL._SX300_SY300_QL70_FMwebp_.jpg
B014HDJ7ZE,Bajaj Majesty Duetto Gas 6 Ltr Vertical Water Heater ( LPG); White,Home & Kitchen,1,US,1,64.64,23.39,23.39,99,6399.36,1313.73,20.5,3.9,3584,3,8,Amazon FBA,0,0,https://www.amazon.in/Bajaj-Majesty-Duetto-LPG-6-Litre/dp/B014HDJ7ZE/ref=sr_1_365?qid=1672923611&s=kitchen&sr=1-365,https://m.media-amazon.com/images/I/31MEXd6TAoL._SX300_SY300_QL70_FMwebp_.jpg
B07D2NMTTV,Black + Decker BD BXIR2201IN 2200-Watt Cord & Cordless Steam Iron (Green),Home & Kitchen,1,EU,2,35.54,10.3,10.3,81,2878.74,429.3,14.9,4.2,1899,4,9,Amazon FBA,0,0,https://www.amazon.in/Black-Decker-BXIR2201IN-2200-Watt-Cordless/dp/B07D2NMTTV/ref=sr_1_366?qid=1672923611&s=kitchen&sr=1-366,https://m.media-amazon.com/images/I/41ady4ISpWL._SX300_SY300_QL70_FMwebp_.jpg
B075K76YW1,Inalsa Hand Blender| Hand Mixer|Beater - Easy Mix; Powerful 250 Watt Motor | Variable 7...,Home & Kitchen,1,UK,3,9.32,2.06,2.06,225,2097.0,582.75,27.8,4.2,15252,2,8,Amazon FBA,1,1,https://www.amazon.in/Inalsa-Easy-Mix-200-Watt-Mixer/dp/B075K76YW1/ref=sr_1_367?qid=1672923611&s=kitchen&sr=1-367,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/413XAuyrxWL._SX300_SY300_QL70_FMwebp_.jpg
B0BNLFQDG2,Longway Blaze 2 Rod Quartz Room Heater (White; Gray; 800 watts),Home & Kitchen,1,UAE,4,41.11,14.69,14.69,15,616.65,29.7,4.8,3.7,4,3,7,Amazon FBA,0,0,https://www.amazon.in/Longway-Blaze-Quartz-Heater-White/dp/B0BNLFQDG2/ref=sr_1_368?qid=1672923611&s=kitchen&sr=1-368,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/51y3Y6qZScL._SY300_SX300_QL70_FMwebp_.jpg
B082ZQ4479,Prestige PWG 07 Wet Grinder; 2L (Multicolor) with Coconut Scraper and Atta Kneader Atta...,Home & Kitchen,1,IN,0,3710.0,1072.06,1072.06,48,178080.0,56101.92,31.5,3.7,1662,5,8,Amazon FBA,0,0,https://www.amazon.in/Prestige-Wet-Grinder-PWG-07/dp/B082ZQ4479/ref=sr_1_369?qid=1672923611&s=kitchen&sr=1-369,https://m.media-amazon.com/images/I/41-iQHWCwHL._SX300_SY300_QL70_FMwebp_.jpg
B09Y358DZQ,Pigeon Zest Mixer Grinder 3 Speed Control 750 Watt Powerful Copper Motor with 3 Stainle...,Home & Kitchen,1,US,1,24.49,7.98,7.98,31,759.19,113.46,14.9,3.4,422,2,6,Amazon FBA,0,0,https://www.amazon.in/Pigeon-Powerful-Stainless-Grinding-Polycarbonate/dp/B09Y358DZQ/ref=sr_1_370?qid=1672923611&s=kitchen&sr=1-370,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31oK2IDhhLL._SX300_SY300_QL70_FMwebp_.jpg
B09M3F4HGB,Borosil Volcano 13 Fin Oil Filled Radiator Room Heater; 2900 W; Black,Home & Kitchen,1,EU,2,105.5,35.48,35.48,15,1582.5,233.55,14.8,4.2,79,2,9,Amazon FBA,0,0,https://www.amazon.in/Borosil-Volcano-Filled-Radiator-Heater/dp/B09M3F4HGB/ref=sr_1_371?qid=1672923611&s=kitchen&sr=1-371,https://m.media-amazon.com/images/I/41qqrzjPySL._SX300_SY300_QL70_FMwebp_.jpg
B07VZH6ZBB,Crompton Solarium Qube 15-L 5 Star Rated Storage Water Heater (Geyser) with Free Instal...,Home & Kitchen,1,UK,3,74.28,22.07,22.07,125,9285.0,2017.5,21.7,4.0,5160,4,8,Amazon FBA,1,1,https://www.amazon.in/Crompton-Solarium-Qube-Star-Rated-Storage/dp/B07VZH6ZBB/ref=sr_1_372?qid=1672923611&s=kitchen&sr=1-372,https://m.media-amazon.com/images/I/31kbrfC16XL._SX300_SY300_QL70_FMwebp_.jpg
B07F366Z51,Singer Aroma 1.8 Liter Electric Kettle High Grade Stainless Steel with Cool and Touch B...,Home & Kitchen,1,UAE,4,41.99,15.93,15.93,63,2645.37,-6.3,-0.2,4.1,2311,5,8,Amazon FBA,0,0,https://www.amazon.in/Singer-Aroma-1-8-Litre-Electric-Kettle/dp/B07F366Z51/ref=sr_1_373?qid=1672923611&s=kitchen&sr=1-373,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41RI-hzCnvL._SY300_SX300_QL70_FMwebp_.jpg
B077BTLQ67,Orient Electric Aura Neo Instant 3L Water Heater (Geyser); 5-level Safety Shield; Stain...,Home & Kitchen,1,IN,0,2790.0,861.39,861.39,32,89280.0,24568.64,27.5,3.9,588,1,7,Amazon FBA,0,0,https://www.amazon.in/Orient-Electric-Aura-Neo-IWAN03WSM3/dp/B077BTLQ67/ref=sr_1_374?qid=1672923611&s=kitchen&sr=1-374,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/21vWJo4CXKL._SX300_SY300_QL70_FMwebp_.jpg
B07YSJ7FF1,Crompton Brio 1000-Watts Dry Iron with Weilburger Coating (Sky Blue and White),Home & Kitchen,1,US,1,7.77,1.75,1.75,98,761.46,258.72,34.0,4.0,3271,5,7,Amazon FBA,0,0,https://www.amazon.in/Crompton-BRIO-1000-Years-Warranty/dp/B07YSJ7FF1/ref=sr_1_375?qid=1672923611&s=kitchen&sr=1-375,https://m.media-amazon.com/images/I/41Yb7bZL3nL._SX300_SY300_QL70_FMwebp_.jpg
B07TXCY3YK,Butterfly Hero Mixer Grinder; 500W; 3 Jars (Grey),Home & Kitchen,1,EU,2,24.86,7.66,7.66,151,3753.86,294.45,7.8,3.9,11004,2,8,Amazon FBA,0,0,https://www.amazon.in/Butterfly-Hero-500-Mixer-Grinder/dp/B07TXCY3YK/ref=sr_1_379?qid=1672923611&s=kitchen&sr=1-379,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41buv8eJQtL._SX300_SY300_QL70_FMwebp_.jpg
B07TC9F7PN,Racold Eterno Pro 25L Vertical 5 Star Storage Water Heater (Geyser) with free Standard ...,Home & Kitchen,1,UK,3,82.85,30.7,30.7,85,7042.25,687.65,9.8,4.2,3195,4,8,Amazon FBA,0,0,https://www.amazon.in/Racold-Eterno-Pro-Vertical-Metallic/dp/B07TC9F7PN/ref=sr_1_380?qid=1672923611&s=kitchen&sr=1-380,https://m.media-amazon.com/images/I/31Ex4oSr8RL._SX300_SY300_QL70_FMwebp_.jpg
B09NS5TKPN,LG 1.5 Ton 5 Star AI DUAL Inverter Split AC (Copper; Super Convertible 6-in-1 Cooling; ...,Home & Kitchen,1,UAE,4,1902.21,554.08,554.08,107,203536.47,86224.88,42.4,4.3,3231,2,8,Amazon FBA,1,1,https://www.amazon.in/LG-Convertible-Anti-Virus-Protection-PS-Q19YNZE/dp/B09NS5TKPN/ref=sr_1_381?qid=1672923611&s=kitchen&sr=1-381,https://m.media-amazon.com/images/I/21ywp-zfTjL._SY445_SX342_QL70_FMwebp_.jpg
B00LP9RFSU,Eureka Forbes Aquasure Amrit Twin Cartridge (Pack of 2); White,Home & Kitchen,1,IN,0,825.0,254.7,254.7,92,75900.0,15083.4,19.9,4.0,3246,5,7,Amazon FBA,0,0,https://www.amazon.in/Eureka-Forbes-Amrit-Twin-Cartridge/dp/B00LP9RFSU/ref=sr_1_382?qid=1672923611&s=kitchen&sr=1-382,https://m.media-amazon.com/images/I/41WfA7FDnzL._SX300_SY300_QL70_FMwebp_.jpg
B0B7L86YCB,Green Tales Heat Seal Mini Food Sealer-Impulse Machine for Sealing Plastic Bags Packaging,Home & Kitchen,1,US,1,4.99,1.08,1.08,15,74.85,18.15,24.2,2.6,24,2,5,Amazon FBA,0,0,https://www.amazon.in/Green-Tales-Sealer-Impulse-Machine-Packaging/dp/B0B7L86YCB/ref=sr_1_383?qid=1672923611&s=kitchen&sr=1-383,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/411NB1EXJNL._SY300_SX300_QL70_FMwebp_.jpg
B09VPH38JS,SaleOn Instant Coal Heater 500W Charcoal Burner Electric Stove Hot Plate - Mix Colors -...,Home & Kitchen,1,EU,2,7.74,2.07,2.07,18,139.32,23.94,17.2,3.8,144,4,7,Amazon FBA,0,0,https://www.amazon.in/SaleOn-Charcoal-Electric-Appliances-Mix-colors/dp/B09VPH38JS/ref=sr_1_384?qid=1672923611&s=kitchen&sr=1-384,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/51kEztAe73L._SX300_SY300_QL70_FMwebp_.jpg
B01MUAUOCX,Sujata Chutney Steel Jar; 400 ml; (White); Stainless Steel,Home & Kitchen,1,UK,3,6.55,1.72,1.72,83,543.65,83.83,15.4,4.5,2280,2,9,Amazon FBA,0,0,https://www.amazon.in/SUJATA-Chutney-Jar-Small-8x8x8cm/dp/B01MUAUOCX/ref=sr_1_386?qid=1672923611&s=kitchen&sr=1-386,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/315uFBgWK3L._SX300_SY300_QL70_FMwebp_.jpg
B09MB3DKG1,KHAITAN AVAANTE KA-2013 1200 Watt 3-Rod Halogen Heater (1200 Watts; Grey),Home & Kitchen,1,UAE,4,97.3,30.02,30.02,21,2043.3,520.17,25.5,3.5,340,1,7,Amazon FBA,0,0,https://www.amazon.in/KHAITAN-AVAANTE-KA-2013-Halogen-Heater/dp/B09MB3DKG1/ref=sr_1_387?qid=1672923611&s=kitchen&sr=1-387,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41UBtJFuwEL._SX300_SY300_QL70_FMwebp_.jpg
B08QHLXWV3,Kenstar 2400 Watts 9 Fins Oil Filled Radiator with PTC Fan Heater (BLACK GOLD),Home & Kitchen,1,IN,0,6850.0,1957.11,1957.11,15,102750.0,35080.65,34.1,3.9,144,3,7,Amazon FBA,0,0,https://www.amazon.in/Kenstar-Watts-Filled-Radiator-Heater/dp/B08QHLXWV3/ref=sr_1_388?qid=1672923611&s=kitchen&sr=1-388,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41g0U0-t1RL._SX300_SY300_QL70_FMwebp_.jpg
B07G147SZD,NEXOMS Instant Heating Water Tap Wall Mounted with 3 Pin Indian Plug (16Amp),Home & Kitchen,1,US,1,32.52,11.71,11.71,39,1268.28,174.33,13.7,4.0,727,2,7,Amazon FBA,0,0,https://www.amazon.in/NEXOMS-Instant-Heating-Mounted-Stainless/dp/B07G147SZD/ref=sr_1_389?qid=1672923611&s=kitchen&sr=1-389,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41A6EmdtN8L._SY300_SX300_QL70_FMwebp_.jpg
B09LH32678,JIALTO Mini Waffle Maker 4 Inch- 350 Watts: Stainless Steel Non-Stick Electric Iron Mac...,Home & Kitchen,1,EU,2,9.99,2.57,2.57,34,339.66,90.1,26.5,4.0,832,4,8,Amazon FBA,0,0,https://www.amazon.in/BONIRY-Waffle-Maker-Inch-Watts/dp/B09LH32678/ref=sr_1_390?qid=1672923611&s=kitchen&sr=1-390,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41Ps3i9b4HL._SY300_SX300_QL70_FMwebp_.jpg
